date (:DateTime),GPP (μmol / m^2 / s),Tair (K),RH,Pressure (kPa),wind_speed (m / s),SWdn (W / m^2),SWup (W / m^2),LWdn (W / m^2),LWup (W / m^2)
2015-06-30T15:45:00,-3.487,302.13,0.1723,87.39,2.56,639.37,62.853,343.27,483.33
2015-06-30T16:15:00,-0.504,301.99,0.1671,87.38,2.27,552.17,57.693,338.6,476.97
2015-06-30T16:45:00,-1.323,302.1,0.1663,87.36,2.26,448.47,51.997,338.33,474.9
2015-06-30T17:15:00,-0.496,301.92,0.1866,87.36,2.41,369.33,46.397,342.27,473.07
2015-06-30T17:45:00,-1.29,301.32,0.23010000000000003,87.37,1.82,274.37,39.12,343.57,466.27
2015-06-30T18:15:00,2.339,300.33,0.2398,87.38,2.78,152.87,33.27,337.07,455.77
2015-06-30T18:45:00,3.201,299.46,0.2491,87.39,2.6,107.83,20.443,335.27,448.77
2015-06-30T19:15:00,2.523,298.39,0.262,87.39,2.54,35.927,10.081,331.07,438.3
2015-06-30T19:45:00,1.208,297.87,0.2777,87.4,1.65,0,0,328.33,426.93
2015-06-30T20:15:00,2.191,297.49,0.2929,87.41,1.21,0,0,326.27,417.73
2015-06-30T20:45:00,3.173,295.87,0.33390000000000003,87.42,1.91,0,0,323.67,413.87
2015-06-30T21:15:00,1.785,295.63,0.3417,87.42,1.89,0,0,322.87,411.83
2015-06-30T21:45:00,1.263,295.59,0.349,87.42,1.7,0,0,322.73,408.67
2015-06-30T22:15:00,0.5,295.41,0.3507,87.42,0.78,0,0,321.47,404.27
2015-06-30T22:45:00,0.364,295.14,0.3555,87.42,0.58,0,0,320.1,402.57
2015-06-30T23:15:00,0.177,295.56,0.3525,87.42,0.01,0,0,319.87,401.33
2015-06-30T23:45:00,0.283,295.59,0.34409999999999996,87.42,1.36,0,0,318.27,400.23
2015-07-01T00:15:00,1.672,293.71,0.39740000000000003,87.42,2.76,0,0,314.3,400.7
2015-07-01T00:45:00,0.631,293.55,0.4121,87.41,2.44,0,0,312.87,397.33
2015-07-01T01:15:00,0.647,293.41,0.42,87.4,2.52,0,0,312.53,394.47
2015-07-01T01:45:00,1.821,292.96,0.43329999999999996,87.39,1.7,0,0,312.43,391.67
2015-07-01T02:15:00,4.338,291.94,0.5036,87.39,2.01,0,0,308,389.5
2015-07-01T02:45:00,2.747,292.03,0.5165,87.39,2.2,0,0,306.6,387.53
2015-07-01T03:15:00,1.155,292.25,0.4757,87.39,2.8,0,0,307.07,387.63
2015-07-01T03:45:00,0.782,292,0.4805,87.39,2.73,0,0,306.23,389.8
2015-07-01T04:15:00,0.058,292.24,0.46630000000000005,87.39,2.22,0,0,305.83,387.17
2015-07-01T04:45:00,0.862,291.88,0.457,87.39,2.04,25.699,8.911,303.23,383.57
2015-07-01T05:15:00,-1.102,291.73,0.44780000000000003,87.4,1.4,89.663,19.603,301.43,384.7
2015-07-01T05:45:00,-2.15,292.23,0.41,87.4,1.02,171.5,26.27,302.37,391.63
2015-07-01T06:15:00,-8.672,292.63,0.3862,87.41,0.52,264.27,32.173,301.53,399.97
2015-07-01T06:45:00,-9.312,293.38,0.35700000000000004,87.42,0.4,360.3,38.39,303.5,410
2015-07-01T07:15:00,-6.781,294.6,0.3256,87.43,1.16,458.77,46.55,307.13,423.07
2015-07-01T07:45:00,-6.596,295.54,0.32130000000000003,87.44,1.49,554.5,55.617,310.67,432.6
2015-07-01T08:15:00,-3.091,295.84,0.3029,87.44,2.12,644.97,63.88,312.4,438.3
2015-07-01T08:45:00,-8.374,296.57,0.2916,87.43,1.82,726.8,69.177,316.63,445.9
2015-07-01T09:15:00,-6.858,297.49,0.27899999999999997,87.42,1.51,802.23,74.403,318.43,452.3
2015-07-01T09:45:00,-5.722,297.94,0.2771,87.42,2.21,867.67,86.367,321.27,458.13
2015-07-01T10:15:00,-5.935,298.68,0.264,87.42,1.8,917,88.833,328.2,468.33
2015-07-01T10:45:00,-6.514,299.27,0.2698,87.41,2.45,956.67,88.1,332.17,475.5
2015-07-01T11:15:00,-6.461,299.86,0.2526,87.39,2.59,983.67,87,333.3,479.67
2015-07-01T11:45:00,-3.824,300.75,0.23870000000000002,87.37,2.1,993.67,85.167,339.1,487.1
2015-07-01T12:15:00,-1.788,301.54,0.22829999999999998,87.35,2.68,991.33,84.633,343.6,492.93
2015-07-01T12:45:00,-2.337,301.94,0.22219999999999998,87.33,2.54,970.33,82.133,350.43,496.23
2015-07-01T13:15:00,-4.402,302.91,0.2133,87.31,2.63,935.33,79.657,355.83,499.47
2015-07-01T13:45:00,-0.903,303.87,0.1875,87.29,3.05,897.33,78.537,357.3,502.7
2015-07-01T14:15:00,-0.789,304.42,0.16449999999999998,87.27,2.18,847.67,75.11,358.97,505.7
2015-07-01T14:45:00,-0.756,304.97,0.15710000000000002,87.26,2.89,784.87,71.817,361.67,507.53
2015-07-01T15:15:00,-0.931,304.89,0.16219999999999998,87.24,2.29,709.67,66.247,363.73,504.1
2015-07-01T15:45:00,-0.926,304.92,0.16829999999999998,87.24,3.08,629.17,62.117,365.6,501.7
2015-07-01T16:15:00,1.036,304.61,0.17350000000000002,87.23,2.4,543.5,56.657,362.63,495.9
2015-07-01T16:45:00,1.048,304.53,0.1721,87.22,3.1,438.63,51.33,360.3,489.7
2015-07-01T17:15:00,1.193,304.76,0.17149999999999999,87.22,2.34,358.8,45.323,360.67,487.8
2015-07-01T17:45:00,4.119,304.5,0.17379999999999998,87.22,2.87,268.3,39.197,357.27,482.07
2015-07-01T18:15:00,4.163,304.02,0.1707,87.24,2.61,150.2,32.983,353.27,475.13
2015-07-01T18:45:00,2.652,303.34,0.1931,87.26,2.55,104.43,20.143,350.63,467.37
2015-07-01T19:15:00,4.51,302.35,0.2275,87.28,2.17,36.407,10.136,350.83,459.17
2015-07-01T19:45:00,3.858,301.52,0.2268,87.3,2.32,0,0,346.6,449.57
2015-07-01T20:15:00,6.568,300.65,0.2121,87.33,2.33,0,0,343.57,439.87
2015-07-01T20:45:00,6.535,300.34,0.2048,87.36,2.41,0,0,340.03,431.7
2015-07-01T21:15:00,6.48,299.88,0.20190000000000002,87.38,2.85,0,0,334.73,425.63
2015-07-01T21:45:00,6.422,299.48,0.203,87.38,3.09,0,0,334.53,427.2
2015-07-01T22:15:00,6.357,299.13,0.21280000000000002,87.38,2.8,0,0,334.43,424.33
2015-07-01T22:45:00,6.295,298.69,0.2426,87.38,2.89,0,0,334.03,423.27
2015-07-01T23:15:00,6.238,298.4,0.2418,87.39,2.72,0,0,332.63,420.23
2015-07-01T23:45:00,6.191,298.49,0.2402,87.39,2.62,0,0,331.07,414.7
2015-07-02T00:15:00,6.156,298.64,0.24359999999999998,87.39,2.6,0,0,332.03,415.93
2015-07-02T00:45:00,6.109,298.32,0.2507,87.39,1.93,0,0,329.8,411.03
2015-07-02T01:15:00,6.069,298.35,0.24969999999999998,87.37,2.85,0,0,328.67,411
2015-07-02T01:45:00,6.032,298.09,0.2564,87.36,3.06,0,0,328.1,412.73
2015-07-02T02:15:00,5.99,297.9,0.2541,87.36,2.49,0,0,327.17,410.4
2015-07-02T02:45:00,5.958,297.79,0.2505,87.37,0.83,0,0,327.47,408.33
2015-07-02T03:15:00,5.924,297.78,0.25579999999999997,87.36,0,0,0,326.1,406.63
2015-07-02T03:45:00,5.892,297.41,0.2664,87.37,1.69,0,0,324.93,407.5
2015-07-02T04:15:00,5.86,296.75,0.2894,87.37,2.61,0,0,323.07,408.03
2015-07-02T04:45:00,0.108,296.41,0.2953,87.38,2.53,23.86,8.203,321.1,405.37
2015-07-02T05:15:00,-0.917,296.31,0.2913,87.39,2.8,85.433,18.92,321.2,407.4
2015-07-02T05:45:00,-1.86,295.94,0.3061,87.4,2.61,165.53,26.163,320.67,412.87
2015-07-02T06:15:00,-2.144,295.68,0.32880000000000004,87.41,2.27,256.2,32.623,320.47,418.6
2015-07-02T06:45:00,-3.087,295.88,0.3429,87.43,2.14,349.53,39.28,323.27,427.03
2015-07-02T07:15:00,-2.825,296.39,0.33159999999999995,87.44,2.14,441.23,46.793,326.77,434.93
2015-07-02T07:45:00,-3.903,297.03,0.3178,87.45,1.58,533.1,53.713,329.67,442.73
2015-07-02T08:15:00,-7.04,297.87,0.30269999999999997,87.45,1.65,621.17,60.767,333.63,450.63
2015-07-02T08:45:00,-8.596,298.77,0.2851,87.44,1.33,701.53,65.053,338.6,458.8
2015-07-02T09:15:00,-5.928,299.45,0.2843,87.42,1.89,774.9,71.353,342.77,466.4
2015-07-02T09:45:00,-8.111,300.6,0.2663,87.42,1.35,835.67,81.2,347.87,475.4
2015-07-02T10:15:00,-3.653,301.3,0.264,87.42,1.82,889.67,84.633,352.57,483.8
2015-07-02T10:45:00,1.9,302.14,0.2521,87.42,1.69,924.33,83.4,355.9,489.07
2015-07-02T11:15:00,3.816,302.54,0.23620000000000002,87.41,2.76,955.33,82.267,360.37,497.17
2015-07-02T11:45:00,-1.848,303.18,0.2224,87.4,3.02,969,82.633,362.4,502.4
2015-07-02T12:15:00,-1.853,303.58,0.2009,87.38,3.02,969,82,361.3,504.5
2015-07-02T12:45:00,1.761,304.32,0.1929,87.36,3.45,958.67,81.267,362.7,507.53
2015-07-02T13:15:00,-2.625,304.48,0.187,87.35,3.42,934.67,80.267,364.83,506.93
2015-07-02T13:45:00,-1.184,304.42,0.19579999999999997,87.33,3.93,894.67,77.817,363.37,505.77
2015-07-02T14:15:00,0.979,304.54,0.1867,87.33,4.01,844,75.96,361.07,503.33
2015-07-02T14:45:00,-0.828,304.51,0.17620000000000002,87.32,4.55,781.8,73.137,357.9,500.93
2015-07-02T15:15:00,0.704,304.8,0.1664,87.29,3.83,713.73,68.547,356.47,500.33
2015-07-02T15:45:00,2.946,304.56,0.1617,87.28,4.09,636.37,64.163,353.37,495.53
2015-07-02T16:15:00,-2.447,304.14,0.1709,87.27,3.93,548.7,58.087,353.93,491.2
2015-07-02T16:45:00,1.515,303.95,0.1723,87.27,3.58,449.6,53.517,349.07,485.43
2015-07-02T17:15:00,3.466,303.51,0.1629,87.25,3.63,373.1,47.75,342.2,479.6
2015-07-02T17:45:00,1.909,303.06,0.1523,87.25,2.96,282.33,42.017,336.97,475.63
2015-07-02T18:15:00,3.422,302.47,0.1536,87.25,3.15,157.13,36.367,329.43,467
2015-07-02T18:45:00,7.209,301.41,0.1607,87.24,3.3,112.3,22.54,323.63,457.07
2015-07-02T19:15:00,8.179,300.19,0.1809,87.22,4.12,36.97,11.15,321.33,447.47
2015-07-02T19:45:00,5.442,299.26,0.2206,87.25,3.37,0,0,320.4,440.83
2015-07-02T20:15:00,5.278,298.93,0.24670000000000003,87.28,2.47,0,0,318.13,438
2015-07-02T20:45:00,3.087,297.3,0.2776,87.29,1.57,0,0,311.7,423.67
2015-07-02T21:15:00,2.199,296.56,0.2874,87.29,3.56,0,0,306.93,421.83
2015-07-02T21:45:00,1.312,295.84,0.2984,87.26,2.74,0,0,300.5,415.73
2015-07-02T22:15:00,0.146,296.11,0.257,87.24,1.94,0,0,295.83,408.77
2015-07-02T22:45:00,0.654,296.25,0.21960000000000002,87.24,1.3,0,0,296.93,404.27
2015-07-02T23:15:00,0.79,296.34,0.23129999999999998,87.25,1.31,0,0,299.47,401.8
2015-07-02T23:45:00,0.926,296.3,0.2284,87.25,1.02,0,0,301.03,398.43
2015-07-03T00:15:00,1.062,296.06,0.2266,87.25,1.79,0,0,299.57,396.77
2015-07-03T00:45:00,1.198,295.18,0.26940000000000003,87.24,3.24,0,0,297.2,397.57
2015-07-03T01:15:00,0.965,294.93,0.2771,87.23,3.81,0,0,293.97,400.83
2015-07-03T01:45:00,1.564,295.14,0.2713,87.23,3.41,0,0,291.33,401.33
2015-07-03T02:15:00,3.244,294.26,0.2892,87.22,3.04,0,0,290.43,398.6
2015-07-03T02:45:00,1.345,293.86,0.2964,87.21,2.57,0,0,288.07,398.67
2015-07-03T03:15:00,1.945,293.67,0.25579999999999997,87.19,2.45,0,0,285.9,396.7
2015-07-03T03:45:00,0.402,293.92,0.22210000000000002,87.19,1.74,0,0,283.2,393.47
2015-07-03T04:15:00,0.434,294.04,0.2047,87.21,1.89,0,0,285.9,392.67
2015-07-03T04:45:00,0.619,293.73,0.2349,87.22,1.68,27.707,11.032,284.5,388.8
2015-07-03T05:15:00,-2.576,293.48,0.2486,87.23,1.79,54.29,13.217,283.47,389.6
2015-07-03T05:45:00,-4.401,293.6,0.25129999999999997,87.22,2.69,173.1,29.47,281.3,395.1
2015-07-03T06:15:00,-4.146,295.19,0.1909,87.23,1.37,283.23,37.933,282.5,406.03
2015-07-03T06:45:00,-1.716,297.05,0.1517,87.25,0.01,377.9,42.167,284.63,418.77
2015-07-03T07:15:00,-2.924,297.54,0.1334,87.27,0.52,473.3,49.38,288.13,431.6
2015-07-03T07:45:00,-6.026,297.53,0.1518,87.28,1.24,570.33,57.623,286.83,438.07
2015-07-03T08:15:00,-4.416,298.49,0.12119999999999999,87.27,1.3,663.07,66.173,291.93,449.63
2015-07-03T08:45:00,-4.135,299.3,0.115,87.27,1.5,746.8,72.437,299.13,460.17
2015-07-03T09:15:00,-2.144,299.57,0.12050000000000001,87.27,2.09,822.67,78.887,303.2,465.43
2015-07-03T09:45:00,-6.535,300.35,0.127,87.26,1.51,883.67,89.567,311.7,474.13
2015-07-03T10:15:00,-4.525,301.02,0.1297,87.26,1.78,932.33,91.6,318.1,482.63
2015-07-03T10:45:00,-3.496,301.14,0.1286,87.24,2.73,968.33,90.3,321,488.33
2015-07-03T11:15:00,-3.879,301.56,0.11810000000000001,87.24,2.71,999,89.167,323.8,494.03
2015-07-03T11:45:00,-4.171,302.18,0.1176,87.21,3.08,1010.7,88.2,327,499.3
2015-07-03T12:15:00,-0.871,302.42,0.10679999999999999,87.2,3.35,1017.3,89.7,324.53,502.33
2015-07-03T12:45:00,-0.21,302.82,0.10490000000000001,87.19,2.97,999.67,86.767,327.13,504.77
2015-07-03T13:15:00,0.451,303.14,0.12119999999999999,87.17,2.91,965,84.067,332.27,503.3
2015-07-03T13:45:00,1.112,303.15,0.113,87.14,3.54,926.33,82.567,327.87,499.87
2015-07-03T14:15:00,1.773,303.3,0.1096,87.12,3.89,876.33,81.593,328.2,497.87
2015-07-03T14:45:00,-1.678,303.28,0.1158,87.11,4.72,810.93,77.753,329.27,495.3
2015-07-03T15:15:00,-0.682,303.18,0.13449999999999998,87.08,4.67,733.13,72.333,333.43,491.8
2015-07-03T15:45:00,-1.282,302.81,0.1505,87.06,4.98,651.23,67.63,334.8,487.43
2015-07-03T16:15:00,-0.194,302.67,0.1528,87.04,4.35,562.9,61.47,334.37,483.6
2015-07-03T16:45:00,-0.576,302.11,0.16210000000000002,87.02,4.89,458.1,55.977,330.87,475.77
2015-07-03T17:15:00,1.541,301.59,0.17010000000000003,87.01,4.66,381.13,50.04,325.03,467.63
2015-07-03T17:45:00,2.822,301.03,0.18309999999999998,87.01,4.37,289.6,44.107,324.37,463.97
2015-07-03T18:15:00,5.167,300.18,0.1887,87.02,4.83,161.6,37.15,318.1,455.87
2015-07-03T18:45:00,7.918,299.34,0.19829999999999998,87.03,4.59,111.63,22.773,310.77,445.8
2015-07-03T19:15:00,5.66,298.28,0.2395,87.05,4.69,37.417,11.052,306.67,436.63
2015-07-03T19:45:00,6.289,297.04,0.275,87.05,4.1,0,0,300.67,429.5
2015-07-03T20:15:00,9.909,296,0.2952,87.03,4.24,0,0,294.67,423
2015-07-03T20:45:00,13.514,295.21,0.3069,87.03,3.95,0,0,289.2,417.53
2015-07-03T21:15:00,5.669,294.45,0.3154,87.03,2.4,0,0,287.6,411.57
2015-07-03T21:45:00,5.606,294.3,0.3065,87.03,3.51,0,0,290.43,410.3
2015-07-03T22:15:00,4.121,293.87,0.3038,87.04,3.54,0,0,293.33,409.03
2015-07-03T22:45:00,6.087,293.56,0.3098,87.05,3.6,0,0,293.27,406.07
2015-07-03T23:15:00,4.503,293.4,0.31170000000000003,87.03,3.56,0,0,291.4,402.6
2015-07-03T23:45:00,3.557,293.21,0.3059,87.03,3.25,0,0,291.77,401.6
2015-07-04T00:15:00,3.957,293.14,0.3023,87.02,3.12,0,0,293.73,402.93
2015-07-04T00:45:00,6.616,293.12,0.3014,86.99,3.38,0,0,293.83,403.4
2015-07-04T01:15:00,6.161,293.05,0.2975,86.98,3.49,0,0,295.27,403.97
2015-07-04T01:45:00,1.708,292.74,0.3013,86.98,2.53,0,0,297.8,400.9
2015-07-04T02:15:00,2.265,293.06,0.2988,87,1.43,0,0,302.7,397.6
2015-07-04T02:45:00,2.821,293.03,0.29469999999999996,86.99,2.26,0,0,305.8,396.73
2015-07-04T03:15:00,4.599,292.49,0.30579999999999996,86.97,2.19,0,0,307.7,396.17
2015-07-04T03:45:00,2.08,292.07,0.3201,86.98,2.18,0,0,305.27,393.2
2015-07-04T04:15:00,2.591,291.9,0.3335,86.98,2.93,0,0,304.67,391.7
2015-07-04T04:45:00,0.396,291.84,0.33649999999999997,86.98,2.85,21.482,6.711,305.13,392.23
2015-07-04T05:15:00,0.363,292.51,0.32630000000000003,86.97,2.64,56.513,10.366,305.07,395.23
2015-07-04T05:45:00,-2.709,292.84,0.32280000000000003,86.98,1.79,111.47,16.577,306.03,399.2
2015-07-04T06:15:00,-3.2,292.77,0.3347,87,1.3,173.63,22.09,305.93,400.57
2015-07-04T06:45:00,-5.412,293.44,0.3576,87.02,0.79,328.3,37.257,311.6,410.03
2015-07-04T07:15:00,-5.972,294.56,0.32409999999999994,87.03,1.36,350.03,36.657,321.7,422.13
2015-07-04T07:45:00,-10.296,295.02,0.2994,87.04,0.7,478.23,48.977,322.23,430.77
2015-07-04T08:15:00,-12.432,296.3,0.258,87.04,0.77,600.53,59.057,315.53,439.87
2015-07-04T08:45:00,-9.54,297.09,0.253,87.03,1.86,747.13,72.517,318.63,448.3
2015-07-04T09:15:00,-9.48,298.09,0.22469999999999998,87.03,1.67,838.7,79.587,325.23,456.73
2015-07-04T09:45:00,-6.823,298.6,0.21239999999999998,87.01,1.83,813.47,80.983,327.63,460.57
2015-07-04T10:15:00,-10.746,299.54,0.17859999999999998,87,2.38,824.1,81.533,343.13,468.37
2015-07-04T10:45:00,-6.742,299.45,0.1834,86.99,3.39,647.93,62.523,360.73,466.57
2015-07-04T11:15:00,-8.979,298.74,0.2451,86.97,3.11,354.7,35.307,366.83,455.07
2015-07-04T11:45:00,-10.113,298.41,0.26289999999999997,86.96,2.62,473.97,46.493,368.13,454.83
2015-07-04T12:15:00,-11.85,299.35,0.2445,86.96,1.9,665.33,60.67,367.9,466.83
2015-07-04T12:45:00,-4.989,299.29,0.2546,86.95,2.68,352.73,34.83,371.2,460.27
2015-07-04T13:15:00,-7.195,299.72,0.25129999999999997,86.93,2.65,458.33,44.677,373.17,462.33
2015-07-04T13:45:00,-5.068,299.74,0.2582,86.91,4.16,361.13,37.037,378,459.67
2015-07-04T14:15:00,-3.224,299.66,0.27399999999999997,86.9,4.33,352.33,36.267,379.3,458.97
2015-07-04T14:45:00,-1.767,299.15,0.2944,86.88,5.36,282.9,29.363,377.6,454.1
2015-07-04T15:15:00,-0.095,298.3,0.32049999999999995,86.84,6.44,234.57,25.283,376.17,449.07
2015-07-04T15:45:00,1.535,297.68,0.3419,86.82,5.86,181.5,19.807,376,444.77
2015-07-04T16:15:00,0.794,297.21,0.3522,86.81,5.77,139.5,15.89,373.97,439.17
2015-07-04T16:45:00,0.053,296.97,0.34759999999999996,86.79,6.8,159.37,18.123,372.7,437.93
2015-07-04T17:15:00,-0.688,297.04,0.3346,86.78,6.73,261.77,31.337,353.43,440.53
2015-07-04T17:45:00,-1.429,297.12,0.3342,86.79,5.75,251.57,34.963,332,439.87
2015-07-04T18:15:00,2.195,296.85,0.3247,86.79,5.58,144,24.167,322.33,433.73
2015-07-04T18:45:00,4.304,296.35,0.3333,86.8,4.95,78.453,15.36,315.73,429.17
2015-07-04T19:15:00,7.045,296.03,0.33509999999999995,86.81,5.39,34.737,8.9483,311.33,424.6
2015-07-04T19:45:00,9.763,295.45,0.3729,86.82,6.2,0,0,309.1,421.2
2015-07-04T20:15:00,8.542,295.06,0.39880000000000004,86.82,6.28,0,0,311.7,420.67
2015-07-04T20:45:00,10.907,294.64,0.41609999999999997,86.83,5.45,0,0,318.87,419.2
2015-07-04T21:15:00,11.34,294.62,0.3824,86.82,5.49,0,0,326.63,418.83
2015-07-04T21:45:00,7.489,294.27,0.389,86.83,4.88,0,0,321.83,416.4
2015-07-04T22:15:00,8.807,294.28,0.3882,86.81,5.26,0,0,315.5,415.63
2015-07-04T22:45:00,10.351,293.9,0.41509999999999997,86.8,5.48,0,0,308.3,413.6
2015-07-04T23:15:00,8.515,293.71,0.41869999999999996,86.79,5.72,0,0,304.33,410.73
2015-07-04T23:45:00,8.302,293.6,0.4192,86.79,6.01,0,0,306.13,412.97
2015-07-05T00:15:00,8.967,293.69,0.3925,86.78,6.13,0,0,304.63,412.43
2015-07-05T00:45:00,11.236,293.71,0.3873,86.79,5.76,0,0,302.43,410.8
2015-07-05T01:15:00,11.125,293.62,0.35840000000000005,86.81,4.75,0,0,304.8,412.27
2015-07-05T01:45:00,8.73,293.3,0.36090000000000005,86.82,3.97,0,0,303.27,409
2015-07-05T02:15:00,6.226,292.67,0.4043,86.84,3.11,0,0,301.27,403.27
2015-07-05T02:45:00,4.238,292.34,0.4603,86.84,3.33,0,0,300.7,402.03
2015-07-05T03:15:00,3.836,292.62,0.43520000000000003,86.84,3.16,0,0,300.33,403.53
2015-07-05T03:45:00,6.789,292.51,0.37479999999999997,86.86,3.29,0,0,298.87,400.5
2015-07-05T04:15:00,3.005,292.45,0.35810000000000003,86.89,2.44,0,0,298.4,396.87
2015-07-05T04:45:00,1.311,292.2,0.3666,86.9,3.07,17.438,6.1497,297.67,395.93
2015-07-05T05:15:00,-3.221,292.11,0.3568,86.92,0.93,76.117,17.587,295.93,393.47
2015-07-05T05:45:00,-5.52,292.47,0.35409999999999997,86.92,2.66,166.6,27.337,297.33,397.27
2015-07-05T06:15:00,-6.367,293.19,0.3383,86.94,2.32,270.5,35.237,299.17,406.13
2015-07-05T06:45:00,-3.822,293.49,0.344,86.98,1.86,341.53,38.487,300.4,412.87
2015-07-05T07:15:00,-2.432,294.14,0.3196,86.98,2.13,439.87,47.37,302.47,420.27
2015-07-05T07:45:00,-4.057,294.52,0.2932,86.99,1.66,546.5,56.167,305.4,426.6
2015-07-05T08:15:00,-8.114,295.21,0.2762,87,1.46,635.7,62.577,309.5,434.53
2015-07-05T08:45:00,-11.206,296.3,0.2635,87.01,1.32,710.73,66.47,315.3,444.07
